candidate_number,center_number,center_location,points,is_nssac,subject_count
23OC050078,23,OC,25,False,5
23OC070001,23,OC,3,False,5
23OC050079,23,OC,21,False,6
23OC070003,23,OC,31,False,6
23OC070004,23,OC,25,False,5
23OC050083,23,OC,14,False,6
23OC050084,23,OC,15,False,5
23OC070009,23,OC,14,False,6
23OC050086,23,OC,16,False,6
23OC050087,23,OC,26,False,6
23OC070012,23,OC,5,False,5
23OC070013,23,OC,0,False,5
23OC050092,23,OC,23,False,6
23OC070017,23,OC,20,False,6
23OC070018,23,OC,17,False,5
23OC050096,23,OC,23,False,6
23OC070020,23,OC,8,False,5
23OC050098,23,OC,25,False,6
23OC050099,23,OC,12,False,5
23OC050100,23,OC,27,False,6
23OC070023,23,OC,3,False,5
23OC070028,23,OC,21,False,5
23OC070029,23,OC,0,False,5
23OC070030,23,OC,11,False,5
23OC050110,23,OC,15,False,5
23OC070031,23,OC,12,False,5
23OC070032,23,OC,4,False,5
23OC070033,23,OC,0,False,5
23OC070034,23,OC,0,False,5
23OC070035,23,OC,6,False,5
23OC050115,23,OC,12,False,5
23OC050116,23,OC,17,False,6
23OC050117,23,OC,33,False,5
23OC050118,23,OC,19,False,5
23OC070040,23,OC,9,False,5
23OC050119,23,OC,17,False,5
23OC070041,23,OC,5,False,5
23OC050120,23,OC,12,False,5
23OC050121,23,OC,21,False,6
23OC050122,23,OC,43,False,6
23OC070044,23,OC,0,False,5
23OC050124,23,OC,16,False,5
23OC070045,23,OC,6,False,5
23OC050126,23,OC,24,False,5
23OC070047,23,OC,17,False,5
23OC050127,23,OC,22,False,5
23OC070048,23,OC,26,False,5
23OC070050,23,OC,0,False,5
23OC050132,23,OC,20,False,5
23OC050133,23,OC,20,False,6
23OC070054,23,OC,28,False,5
23OC070055,23,OC,3,False,5
23OC070056,23,OC,4,False,5
23OC070057,23,OC,20,False,5
23OC050140,23,OC,25,False,5
23OC080002,23,OC,10,False,6
23OC080003,23,OC,13,False,5
23OC050145,23,OC,23,False,5
23OC050146,23,OC,24,False,6
23OC050147,23,OC,17,False,5
23OC080009,23,OC,21,False,5
23OC080011,23,OC,20,False,6
23OC080012,23,OC,19,False,6
23OC050149,23,OC,23,False,5
23OC050150,23,OC,14,False,6
23OC050151,23,OC,25,False,5
23OC080014,23,OC,19,False,5
23OC050152,23,OC,22,False,5
23OC080015,23,OC,17,False,6
23OC050153,23,OC,17,False,5
23OC080016,23,OC,13,False,6
23OC050154,23,OC,17,False,5
23OC080017,23,OC,15,False,5
23OC050156,23,OC,20,False,5
23OC080019,23,OC,38,False,6
23OC050157,23,OC,22,False,6
23OC050158,23,OC,21,False,6
23OC050159,23,OC,14,False,6
23OC050160,23,OC,10,False,5
23OC080023,23,OC,12,False,6
23OC050161,23,OC,33,False,6
23OC050162,23,OC,12,False,5
23OC080025,23,OC,24,False,6
23OC050163,23,OC,22,False,6
23OC050164,23,OC,28,False,6
23OC050166,23,OC,16,False,5
23OC050167,23,OC,11,False,5
23OC080031,23,OC,0,False,5
23OC080032,23,OC,15,False,5
23OC050171,23,OC,11,False,5
23OC080033,23,OC,25,False,5
23OC050173,23,OC,30,False,5
23OC080035,23,OC,16,False,6
23OC050174,23,OC,17,False,5
23OC080036,23,OC,19,False,5
23OC050176,23,OC,16,False,5
23OC080038,23,OC,25,False,6
23OC050178,23,OC,20,False,5
23OC080040,23,OC,22,False,6
23OC080042,23,OC,7,False,5
23OC080043,23,OC,28,False,6
23OC080044,23,OC,32,False,6
23OC050185,23,OC,24,False,5
23OC080047,23,OC,26,False,5
23OC050186,23,OC,22,False,5
23OC080048,23,OC,19,False,5
23OC080050,23,OC,20,False,6
23OC050190,23,OC,11,False,5
23OC080051,23,OC,8,False,5
23OC050192,23,OC,16,False,5
23OC080053,23,OC,13,False,5
23OC050193,23,OC,22,False,5
23OC080054,23,OC,12,False,5
23OC050194,23,OC,29,False,5
23OC050195,23,OC,23,False,5
23OC080056,23,OC,22,False,5
23OC080059,23,OC,20,False,5
23OC050201,23,OC,19,False,5
23OC080061,23,OC,12,False,5
23OC050204,23,OC,23,False,5
23OC080064,23,OC,14,False,6
23OC080065,23,OC,33,False,5
23OC050206,23,OC,31,False,5
23OC050207,23,OC,7,False,5
23OC050208,23,OC,0,False,5
23OC050209,23,OC,34,False,6
23OC080070,23,OC,39,False,6
23OC080071,23,OC,26,False,6
23OC050211,23,OC,13,False,5
23OC050212,23,OC,13,False,6
23OC050213,23,OC,24,False,6
23OC050215,23,OC,18,False,6
23OC050216,23,OC,16,False,6
23OC080077,23,OC,20,False,5
23OC080078,23,OC,23,False,5
23OC080079,23,OC,23,False,5
23OC080080,23,OC,11,False,5
23OC050221,23,OC,25,False,5
23OC080082,23,OC,24,False,5
23OC060004,23,OC,8,False,5
23OC060008,23,OC,19,False,6
23OC060009,23,OC,20,False,5
23OC080094,23,OC,19,False,6
23OC060010,23,OC,16,False,5
23OC080095,23,OC,26,False,6
23OC080096,23,OC,0,False,5
23OC080099,23,OC,15,False,5
23OC090061,23,OC,21,False,5
23OC080100,23,OC,18,False,5
23OC080101,23,OC,25,False,6
23OC080102,23,OC,22,False,5
23OC090063,23,OC,13,False,5
23OC080103,23,OC,6,False,5
23OC090064,23,OC,23,False,6
23OC080104,23,OC,18,False,5
23OC090065,23,OC,16,False,5
23OC080105,23,OC,21,False,5
23OC090066,23,OC,21,False,5
23OC080106,23,OC,7,False,5
23OC090067,23,OC,8,False,5
23OC080107,23,OC,12,False,5
23OC090068,23,OC,17,False,6
23OC080108,23,OC,25,False,5
23OC090069,23,OC,0,False,5
23OC080109,23,OC,17,False,5
23OC090070,23,OC,22,False,6
23OC080110,23,OC,16,False,5
23OC090071,23,OC,8,False,5
23OC080111,23,OC,14,False,5
23OC080112,23,OC,8,False,5
23OC080113,23,OC,0,False,5
23OC090075,23,OC,18,False,5
23OC080117,23,OC,14,False,6
23OC090078,23,OC,14,False,5
23OC090079,23,OC,16,False,6
23OC080121,23,OC,20,False,6
23OC080122,23,OC,23,False,6
23OC090082,23,OC,19,False,6
23OC090083,23,OC,24,False,5
23OC090084,23,OC,13,False,5
23OC090086,23,OC,9,False,5
23OC080133,23,OC,16,False,5
23OC090092,23,OC,14,False,5
23OC090093,23,OC,6,False,5
23OC090094,23,OC,10,False,5
23OC080135,23,OC,25,False,6
23OC080136,23,OC,12,False,6
23OC080137,23,OC,37,False,5
23OC090096,23,OC,4,False,5
23OC080138,23,OC,17,False,5
23OC090097,23,OC,8,False,5
23OC080139,23,OC,36,False,6
23OC080140,23,OC,21,False,6
23OC080141,23,OC,0,False,6
23OC090102,23,OC,18,False,5
23OC090103,23,OC,9,False,5
23OC080146,23,OC,24,False,6
23OC080147,23,OC,17,False,5
23OC090105,23,OC,14,False,6
23OC080149,23,OC,11,False,5
23OC090107,23,OC,12,False,5
23OC080155,23,OC,12,False,5
23OC090113,23,OC,28,False,6
23OC080156,23,OC,19,False,5
23OC080157,23,OC,21,False,5
23OC090115,23,OC,15,False,6
23OC080158,23,OC,14,False,5
23OC090117,23,OC,18,False,5
23OC080161,23,OC,2,False,5
23OC090118,23,OC,27,False,5
23OC080162,23,OC,8,False,5
23OC080163,23,OC,13,False,5
23OC080165,23,OC,20,False,6
23OC080166,23,OC,9,False,6
23OC080167,23,OC,19,False,5
23OC090122,23,OC,21,False,5
23OC080168,23,OC,23,False,5
23OC090123,23,OC,26,False,5
23OC090124,23,OC,12,False,5
23OC090125,23,OC,7,False,5
23OC090127,23,OC,5,False,5
23OC080174,23,OC,18,False,5
23OC080175,23,OC,25,False,5
23OC090131,23,OC,17,False,5
23OC080176,23,OC,9,False,6
23OC090133,23,OC,13,False,5
23OC090134,23,OC,13,False,5
23OC090135,23,OC,20,False,6
23OC080184,23,OC,18,False,6
23OC080185,23,OC,6,False,5
23OC090140,23,OC,5,False,5
23OC090147,23,OC,22,False,6
23OC080194,23,OC,24,False,6
23OC080195,23,OC,12,False,5
23OC090151,23,OC,9,False,5
23OC090152,23,OC,5,False,5
23OC080198,23,OC,9,False,5
23OC080199,23,OC,16,False,6
23OC080201,23,OC,26,False,6
23OC080202,23,OC,4,False,6
23OC080203,23,OC,14,False,5
23OC090158,23,OC,8,False,5
23OC080204,23,OC,26,False,5
23OC090159,23,OC,32,False,6
23OC080205,23,OC,13,False,5
23OC090160,23,OC,9,False,5
23OC090161,23,OC,23,False,5
23OC080207,23,OC,12,False,6
23OC080208,23,OC,21,False,5
23OC090163,23,OC,17,False,6
23OC080209,23,OC,11,False,5
23OC090164,23,OC,18,False,5
23OC090166,23,OC,15,False,5
23OC090167,23,OC,4,False,6
23OC080211,23,OC,31,False,5
23OC080212,23,OC,17,False,5
23OC080214,23,OC,9,False,5
23OC080215,23,OC,16,False,6
23OC090172,23,OC,19,False,6
23OC080218,23,OC,15,False,5
23OC080219,23,OC,24,False,6
23OC080220,23,OC,25,False,6
23OC080222,23,OC,23,False,5
23OC080223,23,OC,12,False,5
23OC080224,23,OC,25,False,6
23OC080225,23,OC,11,False,5
23OC080226,23,OC,23,False,6
23OC090001,23,OC,0,False,5
23OC090185,23,OC,10,False,5
23OC090009,23,OC,18,False,5
23OC090192,23,OC,2,False,5
23OC090010,23,OC,24,False,5
23OC090193,23,OC,19,False,6
23OC090011,23,OC,18,False,5
23OC090194,23,OC,7,False,5
23OC090012,23,OC,22,False,5
23OC090195,23,OC,9,False,6
23OC090013,23,OC,10,False,5
23OC090196,23,OC,16,False,5
23OC090197,23,OC,10,False,6
23OC090015,23,OC,25,False,6
23OC090199,23,OC,8,False,5
23OC090200,23,OC,14,False,5
23OC090202,23,OC,12,False,6
23OC090205,23,OC,10,False,5
23OC090023,23,OC,4,False,6
23OC090207,23,OC,14,False,5
23OC090208,23,OC,3,False,5
23OC090025,23,OC,5,False,5
23OC090026,23,OC,7,False,5
23OC090210,23,OC,12,False,5
23OC090027,23,OC,26,False,5
23OC090211,23,OC,3,False,5
23OC090028,23,OC,15,False,5
23OC090212,23,OC,20,False,5
23OC090031,23,OC,10,False,5
23OC090214,23,OC,0,False,5
23OC090032,23,OC,8,False,5
23OC090034,23,OC,0,False,5
23OC090035,23,OC,15,False,5
23OC090218,23,OC,11,False,6
23OC090036,23,OC,11,False,5
23OC090037,23,OC,13,False,5
23OC090038,23,OC,15,False,6
23OC090222,23,OC,8,False,5
23OC090223,23,OC,3,False,5
23OC090042,23,OC,16,False,5
23OC090043,23,OC,21,False,6
23OC090044,23,OC,14,False,5
23OC090045,23,OC,9,False,5
23OC090231,23,OC,10,False,5
23OC090050,23,OC,5,False,5
23OC090051,23,OC,0,False,5
23OC090234,23,OC,13,False,5
23OC090236,23,OC,19,False,5
23OC090237,23,OC,6,False,5
23OC090055,23,OC,18,False,6
23OC090056,23,OC,10,False,5
23OC090057,23,OC,11,False,5
23OC090240,23,OC,7,False,5
23OC090058,23,OC,8,False,5
23OC090059,23,OC,11,False,5
23OC090242,23,OC,8,False,5
23OC090060,23,OC,19,False,5
"""","""",,0,False,0
23OC090244,23,OC,15,False,5
23OC120092,23,OC,7,False,5
23OC120093,23,OC,7,False,5
23OC090246,23,OC,17,False,6
23OC090247,23,OC,0,False,5
23OC120096,23,OC,7,False,5
23OC090248,23,OC,10,False,5
23OC120097,23,OC,0,False,5
23OC090249,23,OC,12,False,5
23OC120098,23,OC,0,False,5
23OC090250,23,OC,17,False,6
23OC120100,23,OC,36,False,6
23OC090253,23,OC,15,False,6
23OC090255,23,OC,16,False,5
23OC120103,23,OC,4,False,5
23OC090256,23,OC,23,False,5
23OC090257,23,OC,8,False,5
23OC090258,23,OC,0,False,5
23OC090259,23,OC,10,False,5
23OC120107,23,OC,36,False,6
23OC090260,23,OC,15,False,6
23OC090261,23,OC,8,False,5
23OC120110,23,OC,12,False,5
23OC090272,23,OC,14,False,6
23OC120120,23,OC,15,False,5
23OC120121,23,OC,12,False,5
23OC090275,23,OC,13,False,6
23OC100001,23,OC,9,False,5
23OC120123,23,OC,26,False,5
23OC100003,23,OC,12,False,5
23OC120125,23,OC,26,False,6
23OC120126,23,OC,0,False,5
23OC100008,23,OC,29,False,6
23OC120132,23,OC,19,False,5
23OC100010,23,OC,11,False,6
23OC100012,23,OC,11,False,5
23OC100013,23,OC,16,False,5
23OC120137,23,OC,22,False,6
23OC100014,23,OC,11,False,5
23OC120138,23,OC,9,False,5
23OC120139,23,OC,1,False,5
23OC100016,23,OC,16,False,6
23OC120141,23,OC,0,False,5
23OC100018,23,OC,19,False,5
23OC100020,23,OC,17,False,6
23OC100021,23,OC,25,False,5
23OC120146,23,OC,5,False,5
23OC100022,23,OC,17,False,5
23OC120147,23,OC,23,False,6
23OC100023,23,OC,19,False,5
23OC120148,23,OC,3,False,5
23OC100024,23,OC,17,False,5
23OC120149,23,OC,0,False,5
23OC120150,23,OC,17,False,6
23OC100026,23,OC,18,False,5
23OC100027,23,OC,20,False,5
23OC120153,23,OC,17,False,6
23OC100028,23,OC,0,False,5
23OC120154,23,OC,20,False,6
23OC100029,23,OC,15,False,5
23OC120155,23,OC,13,False,5
23OC120156,23,OC,13,False,6
23OC110001,23,OC,5,False,5
23OC110002,23,OC,34,False,6
23OC110004,23,OC,11,False,5
23OC120160,23,OC,8,False,5
23OC110006,23,OC,6,False,6
23OC120163,23,OC,10,False,5
23OC110008,23,OC,13,False,5
23OC120164,23,OC,7,False,6
23OC110009,23,OC,2,False,5
23OC120165,23,OC,21,False,6
23OC120168,23,OC,10,False,5
23OC120169,23,OC,23,False,6
23OC110016,23,OC,6,False,5
23OC110017,23,OC,6,False,6
23OC120172,23,OC,17,False,5
23OC120001,23,OC,31,False,6
23OC120002,23,OC,10,False,6
23OC120175,23,OC,27,False,6
23OC120176,23,OC,18,False,5
23OC120177,23,OC,14,False,5
23OC120180,23,OC,20,False,5
23OC120182,23,OC,25,False,6
23OC120010,23,OC,21,False,6
23OC120011,23,OC,11,False,5
23OC120012,23,OC,10,False,5
23OC120185,23,OC,4,False,5
23OC120013,23,OC,0,False,5
23OC120187,23,OC,13,False,5
23OC120016,23,OC,4,False,5
23OC120188,23,OC,12,False,5
23OC120017,23,OC,21,False,5
23OC120189,23,OC,15,False,5
23OC120190,23,OC,16,False,5
23OC120191,23,OC,2,False,5
23OC120021,23,OC,8,False,6
23OC120195,23,OC,13,False,6
23OC120023,23,OC,20,False,5
23OC120024,23,OC,8,False,5
23OC120197,23,OC,10,False,6
23OC120025,23,OC,13,False,5
23OC120198,23,OC,16,False,6
23OC120026,23,OC,18,False,5
23OC120199,23,OC,10,False,5
23OC120027,23,OC,9,False,5
23OC120029,23,OC,0,False,5
23OC120203,23,OC,4,False,5
23OC120032,23,OC,0,False,5
23OC120204,23,OC,12,False,5
23OC120033,23,OC,30,False,5
23OC120205,23,OC,0,False,5
23OC120034,23,OC,23,False,6
23OC120035,23,OC,29,False,5
23OC120207,23,OC,13,False,6
23OC120036,23,OC,17,False,5
23OC120208,23,OC,16,False,6
23OC120209,23,OC,27,False,6
23OC120212,23,OC,7,False,5
23OC120041,23,OC,20,False,6
23OC120214,23,OC,3,False,5
23OC120043,23,OC,17,False,5
23OC120215,23,OC,9,False,5
23OC120216,23,OC,13,False,6
23OC120217,23,OC,0,False,5
23OC120046,23,OC,19,False,5
23OC120218,23,OC,11,False,6
23OC120047,23,OC,12,False,5
23OC120048,23,OC,12,False,6
23OC120049,23,OC,0,False,5
23OC120220,23,OC,11,False,5
23OC120050,23,OC,7,False,5
23OC120221,23,OC,15,False,5
23OC120051,23,OC,3,False,5
23OC120222,23,OC,14,False,5
23OC120052,23,OC,27,False,5
23OC120223,23,OC,7,False,5
23OC120053,23,OC,4,False,5
23OC120224,23,OC,0,False,5
23OC120054,23,OC,8,False,5
23OC120055,23,OC,6,False,6
23OC120226,23,OC,18,False,6
23OC120057,23,OC,22,False,5
23OC120227,23,OC,9,False,5
23OC120228,23,OC,11,False,6
23OC120059,23,OC,16,False,5
23OC120229,23,OC,2,False,5
23OC120062,23,OC,26,False,5
23OC120232,23,OC,5,False,5
23OC120233,23,OC,5,False,5
23OC120064,23,OC,18,False,5
23OC120234,23,OC,16,False,5
23OC120065,23,OC,9,False,5
23OC120235,23,OC,16,False,5
23OC120066,23,OC,0,False,5
23OC120237,23,OC,6,False,5
23OC120069,23,OC,22,False,5
23OC120070,23,OC,0,False,5
23OC120072,23,OC,7,False,5
23OC120073,23,OC,0,False,5
23OC120074,23,OC,7,False,5
23OC120244,23,OC,1,False,5
23OC120075,23,OC,22,False,5
23OC120245,23,OC,7,False,5
23OC120076,23,OC,5,False,5
23OC120247,23,OC,0,False,5
23OC120079,23,OC,0,False,6
23OC120249,23,OC,8,False,5
23OC120083,23,OC,14,False,5
23OC120084,23,OC,10,False,5
23OC120254,23,OC,12,False,5
23OC120255,23,OC,11,False,5
23OC120256,23,OC,19,False,5
23OC120089,23,OC,4,False,5
23OC120090,23,OC,13,False,6
23OC120262,23,OC,19,False,5
23OC120265,23,OC,18,False,5
23OE010079,23,OE,28,False,6
23OC120266,23,OC,7,False,5
23OC120267,23,OC,8,False,5
23OE010081,23,OE,16,False,5
23OC120270,23,OC,7,False,5
23OC120271,23,OC,22,False,5
23OE010086,23,OE,5,False,5
23OC120278,23,OC,21,False,5
23OC120279,23,OC,23,False,5
23OE010095,23,OE,28,False,5
23OC120281,23,OC,0,False,6
23OE010098,23,OE,25,False,5
23OC120283,23,OC,3,False,5
23OC120284,23,OC,19,False,6
23OC120285,23,OC,12,False,5
23OE010105,23,OE,23,False,5
23OC130004,23,OC,22,False,5
23OE010106,23,OE,16,False,6
23OE010108,23,OE,21,False,5
23OC130009,23,OC,17,False,6
23OC130010,23,OC,2,False,5
23OE010112,23,OE,40,False,6
23OE010114,23,OE,19,False,5
23OC130012,23,OC,11,False,5
23OC130013,23,OC,8,False,6
23OC130015,23,OC,11,False,5
23OE010118,23,OE,27,False,5
23OE010119,23,OE,23,False,6
23OC130017,23,OC,0,False,5
23OE010120,23,OE,13,False,5
23OC130019,23,OC,5,False,5
23OE010122,23,OE,19,False,5
23OE010123,23,OE,29,False,5
23OC130021,23,OC,3,False,5
23OE010124,23,OE,18,False,5
23OC130023,23,OC,9,False,5
23OE010126,23,OE,21,False,5
23OC130024,23,OC,22,False,5
23OC130025,23,OC,8,False,6
23OC130026,23,OC,16,False,5
23OE010128,23,OE,31,False,5
23OC130027,23,OC,2,False,5
23OE010130,23,OE,33,False,5
23OE010131,23,OE,21,False,5
23OE010132,23,OE,26,False,6
23OE010134,23,OE,10,False,5
23OE010135,23,OE,30,False,5
23OC130035,23,OC,7,False,5
23OE010138,23,OE,30,False,6
23OC130037,23,OC,7,False,5
23OE010140,23,OE,34,False,5
23OE010142,23,OE,25,False,5
23OC130041,23,OC,5,False,5
23OE010143,23,OE,13,False,5
23OC130044,23,OC,7,False,5
23OE010146,23,OE,27,False,6
23OC130046,23,OC,5,False,5
23OE010148,23,OE,19,False,5
23OC130047,23,OC,5,False,5
23OE010149,23,OE,18,False,6
23OC130049,23,OC,15,False,5
23OC130050,23,OC,13,False,6
23OC130053,23,OC,7,False,5
23OE010157,23,OE,18,False,5
23OE010160,23,OE,18,False,5
23OE010161,23,OE,31,False,5
23OE010162,23,OE,25,False,6
23OC130062,23,OC,26,False,6
23OE010165,23,OE,34,False,5
23OE010166,23,OE,23,False,5
23OE010167,23,OE,22,False,5
23OC130068,23,OC,15,False,5
23OC130069,23,OC,4,False,6
23OC130070,23,OC,13,False,5
23OE010171,23,OE,21,False,6
23OE010173,23,OE,12,False,5
23OC130072,23,OC,1,False,5
23OE010176,23,OE,20,False,6
23OC130079,23,OC,8,False,5
23OE010182,23,OE,8,False,5
23OC130080,23,OC,4,False,5
23OC130081,23,OC,12,False,5
23OC130082,23,OC,7,False,6
23OE010186,23,OE,26,False,5
23OC130090,23,OC,6,False,5
23OE010191,23,OE,19,False,5
23OC130091,23,OC,25,False,5
23OE010192,23,OE,31,False,6
23OE010193,23,OE,20,False,5
23OE010194,23,OE,21,False,6
23OE010003,23,OE,23,False,5
23OE010004,23,OE,23,False,5
23OE010197,23,OE,21,False,5
23OE010198,23,OE,25,False,5
23OE010199,23,OE,19,False,5
23OE010201,23,OE,14,False,5
23OE010202,23,OE,14,False,5
23OE010203,23,OE,34,False,6
23OE010011,23,OE,22,False,6
23OE010207,23,OE,28,False,6
23OE010018,23,OE,16,False,5
23OE010211,23,OE,15,False,5
23OE010212,23,OE,18,False,5
23OE010027,23,OE,22,False,5
23OE010028,23,OE,19,False,6
23OE010029,23,OE,28,False,5
23OE010221,23,OE,16,False,5
23OE010030,23,OE,25,False,5
23OE010222,23,OE,17,False,5
23OE010223,23,OE,25,False,5
23OE010224,23,OE,16,False,6
23OE010225,23,OE,14,False,6
23OE010036,23,OE,15,False,5
23OE010227,23,OE,29,False,5
23OE010037,23,OE,23,False,5
23OE010228,23,OE,23,False,5
23OE010039,23,OE,21,False,5
23OE010041,23,OE,35,False,6
23OE010042,23,OE,20,False,5
23OE010232,23,OE,16,False,5
23OE010233,23,OE,16,False,6
23OE010234,23,OE,26,False,5
23OE010047,23,OE,21,False,5
23OE020004,23,OE,18,False,5
23OE020005,23,OE,19,False,5
23OE010051,23,OE,14,False,5
23OE020007,23,OE,23,False,5
23OE010053,23,OE,18,False,6
23OE010057,23,OE,28,False,5
23OE020013,23,OE,24,False,5
23OE010059,23,OE,34,False,6
23OE020017,23,OE,22,False,6
23OE020018,23,OE,20,False,5
23OE020021,23,OE,15,False,5
23OE010069,23,OE,32,False,6
23OE020024,23,OE,18,False,5
23OE010073,23,OE,31,False,5
23OE010074,23,OE,40,False,6
23OE020027,23,OE,16,False,5
23OE010077,23,OE,15,False,6
"""","""",,0,False,0
23OE020031,23,OE,19,False,5
23OE030037,23,OE,31,False,6
23OE030038,23,OE,14,False,5
23OE030039,23,OE,4,False,5
23OE020034,23,OE,22,False,5
23OE020035,23,OE,18,False,5
23OE030043,23,OE,13,False,6
23OE020038,23,OE,27,False,5
23OE030046,23,OE,13,False,5
23OE020039,23,OE,20,False,5
23OE030047,23,OE,17,False,5
23OE030048,23,OE,19,False,6
23OE020041,23,OE,27,False,6
23OE030051,23,OE,16,False,6
23OE020043,23,OE,36,False,5
23OE020044,23,OE,31,False,5
23OE030055,23,OE,9,False,5
23OE020047,23,OE,20,False,5
23OE020048,23,OE,17,False,5
23OE030060,23,OE,27,False,6
23OE020049,23,OE,16,False,5
23OE030061,23,OE,6,False,5
23OE020052,23,OE,29,False,6
23OE030065,23,OE,11,False,6
23OE020054,23,OE,26,False,5
23OE020055,23,OE,23,False,6
23OE020056,23,OE,24,False,6
23OE020058,23,OE,19,False,5
23OE030070,23,OE,14,False,5
23OE030071,23,OE,25,False,6
23OE020060,23,OE,14,False,5
23OE030072,23,OE,14,False,6
23OE030073,23,OE,15,False,6
23OE030074,23,OE,20,False,5
23OE030077,23,OE,10,False,5
23OE020065,23,OE,37,False,6
23OE020066,23,OE,26,False,5
23OE030081,23,OE,7,False,5
23OE020072,23,OE,26,False,5
23OE030086,23,OE,8,False,5
23OE020073,23,OE,23,False,5
23OE030087,23,OE,4,False,5
23OE020075,23,OE,25,False,5
23OE030089,23,OE,15,False,5
23OE020077,23,OE,18,False,6
23OE030093,23,OE,17,False,6
23OE020080,23,OE,16,False,6
23OE030097,23,OE,20,False,5
23OE020085,23,OE,27,False,5
23OE030102,23,OE,5,False,5
23OE020086,23,OE,20,False,6
23OE020087,23,OE,23,False,5
23OE030104,23,OE,30,False,5
23OE020088,23,OE,27,False,5
23OE030105,23,OE,23,False,6
23OE020089,23,OE,32,False,5
23OE030106,23,OE,15,False,5
23OE020095,23,OE,25,False,5
23OE030112,23,OE,7,False,5
23OE020098,23,OE,30,False,5
23OE020099,23,OE,19,False,6
23OE020100,23,OE,21,False,5
23OE020101,23,OE,20,False,6
23OE020105,23,OE,12,False,5
23OE020106,23,OE,9,False,5
23OE030123,23,OE,19,False,5
23OE030124,23,OE,13,False,5
23OE030128,23,OE,5,False,5
23OE020111,23,OE,35,False,6
23OE020112,23,OE,29,False,5
23OE030130,23,OE,5,False,5
23OE020113,23,OE,21,False,5
23OE030131,23,OE,18,False,6
23OE020114,23,OE,18,False,5
23OE030132,23,OE,19,False,6
23OE030133,23,OE,21,False,5
23OE020116,23,OE,14,False,5
23OE030134,23,OE,9,False,5
23OE020118,23,OE,10,False,5
23OE020119,23,OE,24,False,6
23OE020120,23,OE,30,False,5
23OE030139,23,OE,17,False,5
23OE020123,23,OE,17,False,5
23OE030142,23,OE,9,False,6
23OE020130,23,OE,25,False,5
23OE030150,23,OE,5,False,5
23OE020131,23,OE,32,False,5
23OE030151,23,OE,0,False,5
23OE020132,23,OE,22,False,5
23OE030152,23,OE,7,False,5
23OE030153,23,OE,8,False,5
23OE020134,23,OE,26,False,6
23OE030155,23,OE,24,False,6
23OE020136,23,OE,29,False,6
23OE030158,23,OE,12,False,5
23OE020139,23,OE,35,False,6
23OE020140,23,OE,22,False,5
23OE030160,23,OE,7,False,5
23OE020142,23,OE,23,False,6
23OE030163,23,OE,19,False,5
23OE020144,23,OE,26,False,5
23OE020145,23,OE,15,False,6
23OE020146,23,OE,14,False,5
23OE020147,23,OE,13,False,5
23OE030168,23,OE,17,False,5
23OE020149,23,OE,16,False,5
23OE040002,23,OE,16,False,5
23OE040003,23,OE,21,False,5
23OE020152,23,OE,27,False,5
23OE040004,23,OE,22,False,6
23OE020153,23,OE,25,False,5
23OE020154,23,OE,19,False,6
23OE040007,23,OE,33,False,6
23OE020156,23,OE,28,False,5
23OE020157,23,OE,23,False,6
23OE020158,23,OE,21,False,5
23OE040009,23,OE,30,False,5
23OE020159,23,OE,19,False,5
23OE040010,23,OE,22,False,5
23OE040012,23,OE,30,False,6
23OE040013,23,OE,30,False,5
23OE040018,23,OE,25,False,6
23OE030002,23,OE,11,False,6
23OE040022,23,OE,16,False,5
23OE030006,23,OE,25,False,5
23OE040025,23,OE,20,False,5
23OE030007,23,OE,27,False,5
23OE040026,23,OE,10,False,6
23OE030008,23,OE,15,False,5
23OE040027,23,OE,24,False,5
23OE030009,23,OE,5,False,5
23OE040029,23,OE,24,False,6
23OE030010,23,OE,14,False,5
23OE040030,23,OE,12,False,5
23OE030011,23,OE,18,False,5
23OE040031,23,OE,29,False,6
23OE040032,23,OE,19,False,5
23OE050001,23,OE,25,False,5
23OE030014,23,OE,17,False,6
23OE030015,23,OE,20,False,5
23OE050004,23,OE,18,False,5
23OE050005,23,OE,20,False,5
23OE030017,23,OE,5,False,5
23OE050006,23,OE,28,False,6
23OE050007,23,OE,26,False,6
23OE050008,23,OE,33,False,5
23OE050009,23,OE,29,False,6
23OE050010,23,OE,20,False,5
23OE030021,23,OE,22,False,6
23OE030022,23,OE,7,False,5
23OE050013,23,OE,18,False,5
23OE030025,23,OE,20,False,6
23OE050017,23,OE,5,False,5
23OE030030,23,OE,8,False,5
23OE030031,23,OE,20,False,6
23OE030032,23,OE,3,False,6
23OE050024,23,OE,24,False,5
23OE050025,23,OE,19,False,5
